"Detection","RecSN","dtf","Hex","Tilt","Volt","Temp","Pres","Amp","Freq","Thresh","nbw","snr","Valid","nPRI","tdiff","winmax"
"   7912","15-6003",2017-04-02 09:24:11,"699B",37.7,3.62,14,0,790,780,100,547,6.3,1,5,5.00914096832275,2017-04-02 09:25:30
"   7913","15-6003",2017-04-02 09:24:21,"699B",37.7,3.62,14,0,726,884,100,528,5.9,1,5,10.0171000957489,2017-04-02 09:25:40
"   4500","15-6003",2017-03-24 04:22:50,"69A2",55,3.7,13.7,0,1386,-655,100,556,11,1,5,34.7083969116211,2017-03-24 04:24:09
"   3293","15-6003",2017-03-23 23:39:57,"69AC",43.4,3.72,14.5,0,708,-548,100,599,4.6,1,5,NA,2017-03-23 23:41:16
"   3839","15-6003",2017-03-24 00:34:34,"69B1",40.8,3.71,14.4,0,591,340,100,637,2.4,1,5,NA,2017-03-24 00:35:53
"   3844","15-6003",2017-03-24 00:34:39,"69B1",34.6,3.71,14.2,0,642,564,100,631,3.2,1,5,5.02189016342163,2017-03-24 00:35:58
"   8120","15-6003",2017-04-04 10:55:16,"69B2",42.6,3.61,14.7,0,887,884,100,673,5.5,1,5,NA,2017-04-04 10:56:35
"   8121","15-6003",2017-04-04 10:55:21,"69B2",42.6,3.61,14.7,0,875,285,100,751,4.4,1,5,5.02815794944763,2017-04-04 10:56:40
"   8122","15-6003",2017-04-04 10:55:46,"69B2",42.5,3.6,14.8,0,2207,1426,100,686,13.2,1,5,25.1554081439972,2017-04-04 10:57:05
"   6082","15-6003",2017-03-24 10:18:40,"69B4",52.5,3.71,13.6,0,784,1202,100,463,6.5,1,5,NA,2017-03-24 10:19:59
"   6860","15-6003",2017-03-24 20:51:10,"69CB",37.4,3.69,13.2,0,846,180,100,661,5.2,1,5,NA,2017-03-24 20:52:29
"   3348","15-6003",2017-03-23 23:49:44,"69D7",50.1,3.7,13.8,0,668,-197,100,717,2.5,1,5,NA,2017-03-23 23:51:03
"   3359","15-6003",2017-03-23 23:50:49,"69D7",49.3,3.7,14,0,886,145,100,592,6.6,1,5,64.2266931533813,2017-03-23 23:52:08
"   3360","15-6003",2017-03-23 23:50:54,"69D7",40.6,3.72,13.6,0,798,781,100,703,4.2,1,5,4.94207000732422,2017-03-23 23:52:13
"   3361","15-6003",2017-03-23 23:51:33,"69D7",40.2,3.7,14,0,815,-369,100,639,5.2,1,5,39.5343549251556,2017-03-23 23:52:52
"   3198","15-6003",2017-03-23 23:27:06,"69D9",39.2,3.69,13.8,0,936,368,100,600,7,1,5,NA,2017-03-23 23:28:25
"   3026","15-6003",2017-03-16 11:38:33,"69DA",90,3.78,20.3,0,113,319,100,24,13.5,1,5,NA,2017-03-16 11:39:52
"   7036","15-6003",2017-03-25 20:06:01,"6A05",39.7,3.69,14.2,0,916,-192,100,679,5.7,1,5,NA,2017-03-25 20:07:20
"   7920","15-6003",2017-04-02 18:47:49,"6A09",40.3,3.62,14.8,0,868,424,100,698,5,1,5,NA,2017-04-02 18:49:08
"   7921","15-6003",2017-04-02 18:48:28,"6A09",41,3.63,14.9,0,816,326,100,716,4.2,1,5,39.3627939224243,2017-04-02 18:49:47
"   7922","15-6003",2017-04-02 18:48:53,"6A09",43.2,3.62,15.5,0,599,819,100,680,2,1,5,24.6036620140076,2017-04-02 18:50:12
"   6996","15-6003",2017-03-25 12:11:52,"6A0A",44.7,3.69,13.1,0,646,168,100,655,3,1,5,NA,2017-03-25 12:13:11
"   6997","15-6003",2017-03-25 12:12:17,"6A0A",33.8,3.69,13.2,0,1246,-616,100,559,10.1,1,5,25.0784060955048,2017-03-25 12:13:36
"   6998","15-6003",2017-03-25 12:12:27,"6A0A",38.7,3.69,13,0,2182,-419,100,534,15.3,1,5,10.0344388484955,2017-03-25 12:13:46
"  10329","15-6003",2017-04-15 10:20:28,"6A13",41.5,3.54,13.2,0,783,475,100,637,4.9,1,5,NA,2017-04-15 10:21:47
"  10330","15-6003",2017-04-15 10:20:38,"6A13",46.9,3.54,13.6,0,670,1138,100,575,4.4,1,5,9.92526197433472,2017-04-15 10:21:57
"   3770","15-6003",2017-03-24 00:32:32,"6A16",46.5,3.72,14.1,0,639,245,100,651,2.9,1,5,NA,2017-03-24 00:33:51
