"Filename","RecSN","DT","FracSec","Hex","CRC","validFlag","TagAmp","NBW","nPRI","dtf","tdiff","winmax"
"2015-6034170371415","2015-6034","02/13/2017 20:09:07",0.058931,"3514","8E",1,106,56,5,2017-02-13 20:09:07,130651.999382019,2017-02-13 20:10:26
"2015-6034170371415","2015-6034","02/09/2017 23:18:34",0.322063,"3519","ED",0,86,0,5,2017-02-09 23:18:34,NA,2017-02-09 23:19:53
"2015-6034170371415","2015-6034","02/13/2017 11:06:29",0.922953,"3519","97",0,124,62,5,2017-02-13 11:06:29,301675.600889921,2017-02-13 11:07:48
"2015-6034170371415","2015-6034","02/13/2017 20:08:07",0.826983,"351A","8E",0,102,60,5,2017-02-13 20:08:07,NA,2017-02-13 20:09:26
"2015-6034170371415","2015-6034","02/10/2017 08:12:06",0.238242,"351B","56",0,75,0,5,2017-02-10 08:12:06,NA,2017-02-10 08:13:25
"2015-6034170371415","2015-6034","02/07/2017 05:27:21",0.12837,"351D","18",0,91,0,5,2017-02-07 05:27:21,NA,2017-02-07 05:28:40
"2015-6034170371415","2015-6034","02/11/2017 06:58:39",0.997468,"351D","44",0,86,0,5,2017-02-11 06:58:39,351078.869097948,2017-02-11 06:59:58
"2015-6034170371415","2015-6034","02/10/2017 23:50:51",0.177565,"3521","FB",0,91,0,5,2017-02-10 23:50:51,NA,2017-02-10 23:52:10
"2015-6034170371415","2015-6034","02/13/2017 02:40:25",0.514471,"3524","73",0,86,0,5,2017-02-13 02:40:25,NA,2017-02-13 02:41:44
"2015-6034170371415","2015-6034","02/07/2017 08:37:13",0.659412,"3526","3A",0,89,0,5,2017-02-07 08:37:13,NA,2017-02-07 08:38:32
"2015-6034170371415","2015-6034","02/13/2017 10:11:48",0.051588,"3526","B5",0,136,45,5,2017-02-13 10:11:48,524074.392176151,2017-02-13 10:13:07
"2015-6034170371415","2015-6034","02/11/2017 05:08:51",0.675585,"3528","0F",0,86,0,5,2017-02-11 05:08:51,NA,2017-02-11 05:10:10
"2015-6034170371415","2015-6034","02/11/2017 06:46:47",0.380079,"3528","C2",0,82,0,5,2017-02-11 06:46:47,5875.70449399948,2017-02-11 06:48:06
"2015-6034170371415","2015-6034","02/09/2017 07:13:29",0.54518,"352C","3F",0,100,0,5,2017-02-09 07:13:29,NA,2017-02-09 07:14:48
"2015-6034170371415","2015-6034","02/13/2017 11:05:27",0.986508,"352D","59",0,112,35,5,2017-02-13 11:05:27,NA,2017-02-13 11:06:46
"2015-6034170371415","2015-6034","02/12/2017 00:53:57",0.404989,"352E","FB",0,72,0,5,2017-02-12 00:53:57,NA,2017-02-12 00:55:16
"2015-6034170371415","2015-6034","02/13/2017 18:30:06",0.273247,"352E","45",0,78,23,5,2017-02-13 18:30:06,149768.868257999,2017-02-13 18:31:25
"2015-6034170371415","2015-6034","02/06/2017 23:14:56",0.153913,"3531","AF",0,72,0,5,2017-02-06 23:14:56,NA,2017-02-06 23:16:15
"2015-6034170371415","2015-6034","02/12/2017 08:30:31",0.568029,"3532","0B",0,90,0,5,2017-02-12 08:30:31,NA,2017-02-12 08:31:50
"2015-6034170371415","2015-6034","02/13/2017 15:58:23",0.787799,"3532","36",0,120,52,5,2017-02-13 15:58:23,113272.219769955,2017-02-13 15:59:42
"2015-6034170371415","2015-6034","02/14/2017 10:08:00",0.780262,"3534","00",0,113,24,5,2017-02-14 10:08:00,NA,2017-02-14 10:09:19
"2015-6034170371415","2015-6034","02/12/2017 04:08:30",0.977437,"3535","A0",0,92,0,5,2017-02-12 04:08:30,NA,2017-02-12 04:09:49
"2015-6034170371415","2015-6034","02/09/2017 21:53:33",0.097924,"3536","E0",0,76,0,5,2017-02-09 21:53:33,NA,2017-02-09 21:54:52
"2015-6034170371415","2015-6034","02/06/2017 15:30:08",0.441466,"353A","7C",0,78,7,5,2017-02-06 15:30:08,NA,2017-02-06 15:31:27
"2015-6034170371415","2015-6034","02/10/2017 15:15:26",0.39457,"353A","DD",0,89,4,5,2017-02-10 15:15:26,344717.953104019,2017-02-10 15:16:45
"2015-6034170371415","2015-6034","02/10/2017 01:50:11",0.828581,"353B","9C",0,75,0,5,2017-02-10 01:50:11,NA,2017-02-10 01:51:30
"2015-6034170371415","2015-6034","02/11/2017 03:14:16",0.157212,"353B","87",0,83,0,5,2017-02-11 03:14:16,91444.3286309242,2017-02-11 03:15:35
"2015-6034170371415","2015-6034","02/11/2017 23:06:50",0.237111,"353B","49",0,94,0,5,2017-02-11 23:06:50,71554.0798990726,2017-02-11 23:08:09
"2015-6034170371415","2015-6034","02/06/2017 17:16:02",0.942865,"3541","E2",0,84,0,5,2017-02-06 17:16:02,NA,2017-02-06 17:17:21
"2015-6034170371415","2015-6034","02/13/2017 15:54:26",0.716649,"3541","2A",0,130,33,5,2017-02-13 15:54:26,599903.773784161,2017-02-13 15:55:45
"2015-6034170371415","2015-6034","02/13/2017 20:07:53",0.676281,"3541","E1",0,104,51,5,2017-02-13 20:07:53,15206.9596319199,2017-02-13 20:09:12
"2015-6034170371415","2015-6034","02/08/2017 12:20:08",0.717908,"3542","D4",0,93,7,5,2017-02-08 12:20:08,NA,2017-02-08 12:21:27
"2015-6034170371415","2015-6034","02/11/2017 05:30:41",0.294769,"3542","FD",0,94,0,5,2017-02-11 05:30:41,234632.576861143,2017-02-11 05:32:00
"2015-6034170371415","2015-6034","02/06/2017 20:49:39",0.11494,"3543","C0",0,93,0,5,2017-02-06 20:49:39,NA,2017-02-06 20:50:58
"2015-6034170371415","2015-6034","02/09/2017 12:40:59",0.241205,"3543","07",0,80,13,5,2017-02-09 12:40:59,229880.126265049,2017-02-09 12:42:18
"2015-6034170371415","2015-6034","02/13/2017 02:51:00",0.481324,"3543","A7",0,77,0,5,2017-02-13 02:51:00,310201.24011898,2017-02-13 02:52:19
"2015-6034170371415","2015-6034","02/13/2017 03:45:45",0.304933,"3547","3E",0,84,0,5,2017-02-13 03:45:45,NA,2017-02-13 03:47:04
"2015-6034170371415","2015-6034","02/14/2017 06:16:04",0.006855,"3549","A9",0,110,12,5,2017-02-14 06:16:04,NA,2017-02-14 06:17:23
"2015-6034170371415","2015-6034","02/10/2017 06:20:00",0.32985,"354B","D9",0,84,0,5,2017-02-10 06:20:00,NA,2017-02-10 06:21:19
"2015-6034170371415","2015-6034","02/07/2017 14:10:16",0.794215,"354D","06",0,83,0,5,2017-02-07 14:10:16,NA,2017-02-07 14:11:35
"2015-6034170371415","2015-6034","02/07/2017 06:17:27",0.042177,"354E","E3",0,92,0,5,2017-02-07 06:17:27,NA,2017-02-07 06:18:46
"2015-6034170371415","2015-6034","02/08/2017 12:08:24",0.582757,"354E","03",0,84,6,5,2017-02-08 12:08:24,107457.540580034,2017-02-08 12:09:43
"2015-6034170371415","2015-6034","02/14/2017 10:00:19",0.385235,"354E","D4",0,113,20,5,2017-02-14 10:00:19,510714.802478075,2017-02-14 10:01:38
"2015-6034170371415","2015-6034","02/14/2017 10:01:43",0.022791,"354E","55",0,11964,15443,5,2017-02-14 10:01:43,83.6375558376312,2017-02-14 10:03:02
"2015-6034170371415","2015-6034","02/09/2017 11:39:46",0.088346,"354F","C2",0,84,8,5,2017-02-09 11:39:46,NA,2017-02-09 11:41:05
"2015-6034170371415","2015-6034","02/10/2017 16:20:17",0.62353,"3551","83",0,102,8,5,2017-02-10 16:20:17,NA,2017-02-10 16:21:36
"2015-6034170371415","2015-6034","02/13/2017 20:26:10",0.233142,"3555","9B",0,125,50,5,2017-02-13 20:26:10,NA,2017-02-13 20:27:29
"2015-6034170371415","2015-6034","02/12/2017 02:46:39",0.630349,"3563","D0",0,90,0,5,2017-02-12 02:46:39,NA,2017-02-12 02:47:58
"2015-6034170371415","2015-6034","02/08/2017 05:59:48",0.403031,"3565","73",0,88,0,5,2017-02-08 05:59:48,NA,2017-02-08 06:01:07
"2015-6034170371415","2015-6034","02/13/2017 17:46:32",0.987124,"3565","1F",0,95,8,5,2017-02-13 17:46:32,474404.584092855,2017-02-13 17:47:51
"2015-6034170371415","2015-6034","02/14/2017 02:16:30",0.166116,"3565","AE",0,132,35,5,2017-02-14 02:16:30,30597.178992033,2017-02-14 02:17:49
"2015-6034170371415","2015-6034","02/07/2017 02:46:17",0.835397,"356E","71",0,96,0,5,2017-02-07 02:46:17,NA,2017-02-07 02:47:36
"2015-6034170371415","2015-6034","02/07/2017 04:29:58",0.874701,"356E","11",0,78,0,5,2017-02-07 04:29:58,6221.03930401802,2017-02-07 04:31:17
"2015-6034170371415","2015-6034","02/09/2017 05:46:44",0.537058,"356F","A5",0,82,0,5,2017-02-09 05:46:44,NA,2017-02-09 05:48:03
"2015-6034170371415","2015-6034","02/07/2017 09:37:36",0.912042,"3571","EE",0,87,0,5,2017-02-07 09:37:36,NA,2017-02-07 09:38:55
"2015-6034170371415","2015-6034","02/10/2017 08:56:20",0.504005,"3571","28",0,77,0,5,2017-02-10 08:56:20,256723.591963053,2017-02-10 08:57:39
"2015-6034170371415","2015-6034","02/12/2017 06:55:43",0.035753,"3571","B6",0,82,0,5,2017-02-12 06:55:43,165562.531748056,2017-02-12 06:57:02
"2015-6034170371415","2015-6034","02/07/2017 03:29:29",0.368972,"3574","59",0,94,0,5,2017-02-07 03:29:29,NA,2017-02-07 03:30:48
"2015-6034170371415","2015-6034","02/13/2017 04:50:03",0.071629,"3574","B6",0,100,0,5,2017-02-13 04:50:03,523233.702656984,2017-02-13 04:51:22
"2015-6034170371415","2015-6034","02/13/2017 16:53:14",0.346171,"357A","FC",0,121,22,5,2017-02-13 16:53:14,NA,2017-02-13 16:54:33
"2015-6034170371415","2015-6034","02/13/2017 20:19:37",0.869051,"357A","D0",0,120,56,5,2017-02-13 20:19:37,12383.5228800774,2017-02-13 20:20:56
"2015-6034170371415","2015-6034","02/14/2017 08:02:57",0.157606,"357A","69",0,138,47,5,2017-02-14 08:02:57,42199.2885549068,2017-02-14 08:04:16
"2015-6034170371415","2015-6034","02/12/2017 08:11:52",0.216962,"357B","C1",0,88,0,5,2017-02-12 08:11:52,NA,2017-02-12 08:13:11
"2015-6034170371415","2015-6034","02/13/2017 06:51:55",0.848276,"357D","E9",0,109,27,5,2017-02-13 06:51:55,NA,2017-02-13 06:53:14
"2015-6034170371415","2015-6034","02/13/2017 13:25:22",0.904815,"3585","CE",0,92,8,5,2017-02-13 13:25:22,NA,2017-02-13 13:26:41
"2015-6034170371415","2015-6034","02/10/2017 16:15:31",0.885727,"358D","76",0,97,8,5,2017-02-10 16:15:31,NA,2017-02-10 16:16:50
"2015-6034170371415","2015-6034","02/14/2017 01:02:26",0.630091,"358D","47",0,104,8,5,2017-02-14 01:02:26,290814.744364023,2017-02-14 01:03:45
"2015-6034170371415","2015-6034","04/11/2017 22:53:17",0.851706,"3594","02",1,565,199,5,2017-04-11 22:53:17,NA,2017-04-11 22:54:36
"2015-6034170371415","2015-6034","04/11/2017 22:54:15",0.48185,"3594","02",1,490,198,5,2017-04-11 22:54:15,57.6301438808441,2017-04-11 22:55:34
"2015-6034170371415","2015-6034","04/02/2017 14:30:04",0.155318,"359B","43",1,749,487,5,2017-04-02 14:30:04,50.2546079158783,2017-04-02 14:31:23
"2015-6034170371415","2015-6034","02/11/2017 01:46:41",0.362089,"359D","DE",0,87,0,5,2017-02-11 01:46:41,NA,2017-02-11 01:48:00
"2015-6034170371415","2015-6034","02/13/2017 10:03:43",0.184374,"359D","DA",0,122,39,5,2017-02-13 10:03:43,202621.822285175,2017-02-13 10:05:02
"2015-6034170371415","2015-6034","02/06/2017 19:14:33",0.980452,"35A1","C7",0,82,0,5,2017-02-06 19:14:33,NA,2017-02-06 19:15:52
"2015-6034170371415","2015-6034","02/08/2017 06:26:57",0.824351,"35A1","13",0,87,0,5,2017-02-08 06:26:57,126743.843899012,2017-02-08 06:28:16
"2015-6034170371415","2015-6034","02/11/2017 00:06:51",0.013617,"35A1","65",0,89,0,5,2017-02-11 00:06:51,236393.189265966,2017-02-11 00:08:10
"2015-6034170371415","2015-6034","02/14/2017 06:17:29",0.103905,"35A1","86",0,106,10,5,2017-02-14 06:17:29,281438.090287924,2017-02-14 06:18:48
"2015-6034170371415","2015-6034","02/13/2017 12:40:37",0.395051,"35A5","20",0,94,5,5,2017-02-13 12:40:37,NA,2017-02-13 12:41:56
"2015-6034170371415","2015-6034","02/11/2017 14:06:31",0.072074,"35A8","79",0,104,6,5,2017-02-11 14:06:31,NA,2017-02-11 14:07:50
"2015-6034170371415","2015-6034","02/07/2017 04:24:59",0.778954,"35A9","20",0,71,0,5,2017-02-07 04:24:59,NA,2017-02-07 04:26:18
"2015-6034170371415","2015-6034","02/12/2017 07:40:26",0.274695,"35AB","71",0,85,0,5,2017-02-12 07:40:26,NA,2017-02-12 07:41:45
"2015-6034170371415","2015-6034","02/07/2017 08:10:21",0.697165,"35AD","F6",0,78,0,5,2017-02-07 08:10:21,NA,2017-02-07 08:11:40
"2015-6034170371415","2015-6034","02/09/2017 13:12:38",0.625047,"35AD","47",0,115,9,5,2017-02-09 13:12:38,190936.927881956,2017-02-09 13:13:57
"2015-6034170371415","2015-6034","02/12/2017 23:38:53",0.017564,"35AD","6C",0,64,0,5,2017-02-12 23:38:53,296774.39251709,2017-02-12 23:40:12
"2015-6034170371415","2015-6034","02/13/2017 16:20:49",0.300702,"35AD","0E",0,113,16,5,2017-02-13 16:20:49,60116.2831380367,2017-02-13 16:22:08
"2015-6034170371415","2015-6034","02/12/2017 21:17:48",0.246738,"35AE","BA",0,86,0,5,2017-02-12 21:17:48,NA,2017-02-12 21:19:07
"2015-6034170371415","2015-6034","02/10/2017 11:15:23",0.887588,"35B1","B2",0,94,0,5,2017-02-10 11:15:23,NA,2017-02-10 11:16:42
"2015-6034170371415","2015-6034","02/14/2017 05:55:05",0.003364,"35B3","63",0,107,10,5,2017-02-14 05:55:05,NA,2017-02-14 05:56:24
"2015-6034170371415","2015-6034","02/07/2017 04:26:25",0.307663,"35B4","FD",0,88,0,5,2017-02-07 04:26:25,NA,2017-02-07 04:27:44
"2015-6034170371415","2015-6034","02/14/2017 05:02:13",0.696673,"35B4","31",0,82,8,5,2017-02-14 05:02:13,606948.389009953,2017-02-14 05:03:32
"2015-6034170371415","2015-6034","02/07/2017 06:37:39",0.680313,"35B5","64",0,82,0,5,2017-02-07 06:37:39,NA,2017-02-07 06:38:58
"2015-6034170371415","2015-6034","02/07/2017 21:29:53",0.249053,"35B7","28",0,74,0,5,2017-02-07 21:29:53,NA,2017-02-07 21:31:12
"2015-6034170371415","2015-6034","02/12/2017 06:57:39",0.517017,"35B7","C1",0,72,0,5,2017-02-12 06:57:39,379666.267963886,2017-02-12 06:58:58
"2015-6034170371415","2015-6034","02/13/2017 00:59:23",0.41353,"35B7","2F",0,71,0,5,2017-02-13 00:59:23,64903.8965132236,2017-02-13 01:00:42
"2015-6034170371415","2015-6034","02/13/2017 20:05:31",0.642947,"35B9","57",0,142,64,5,2017-02-13 20:05:31,NA,2017-02-13 20:06:50
"2015-6034170371415","2015-6034","02/06/2017 18:45:10",0.518493,"35BA","17",0,92,0,5,2017-02-06 18:45:10,NA,2017-02-06 18:46:29
"2015-6034170371415","2015-6034","02/07/2017 05:37:12",0.394117,"35BB","06",0,80,0,5,2017-02-07 05:37:12,NA,2017-02-07 05:38:31
"2015-6034170371415","2015-6034","02/13/2017 16:39:27",0.070659,"35BB","90",0,92,32,5,2017-02-13 16:39:27,558134.676541805,2017-02-13 16:40:46
"2015-6034170371415","2015-6034","02/06/2017 19:56:46",0.028908,"35BD","B6",0,91,0,5,2017-02-06 19:56:46,NA,2017-02-06 19:58:05
"2015-6034170371415","2015-6034","02/07/2017 01:24:25",0.378794,"35BD","05",0,104,0,5,2017-02-07 01:24:25,19659.3498859406,2017-02-07 01:25:44
"2015-6034170371415","2015-6034","02/09/2017 13:33:57",0.335265,"35BD","3D",0,92,8,5,2017-02-09 13:33:57,216571.956470966,2017-02-09 13:35:16
"2015-6034170371415","2015-6034","02/11/2017 10:46:37",0.334692,"35BD","63",0,83,0,5,2017-02-11 10:46:37,162759.99942708,2017-02-11 10:47:56
"2015-6034170371415","2015-6034","02/06/2017 19:28:44",0.519317,"35C5","8E",0,90,0,5,2017-02-06 19:28:44,NA,2017-02-06 19:30:03
"2015-6034170371415","2015-6034","03/30/2017 02:25:58",0.138638,"35C5","87",1,868,599,5,2017-03-30 02:25:58,4431433.61932111,2017-03-30 02:27:17
"2015-6034170371415","2015-6034","03/30/2017 02:27:43",0.344971,"35C5","87",1,684,584,5,2017-03-30 02:27:43,25.0618648529053,2017-03-30 02:29:02
"2015-6034170371415","2015-6034","02/11/2017 19:20:07",0.870948,"35C9","39",0,96,0,5,2017-02-11 19:20:07,NA,2017-02-11 19:21:26
"2015-6034170371415","2015-6034","02/09/2017 13:13:26",0.184873,"35CA","CD",0,90,8,5,2017-02-09 13:13:26,NA,2017-02-09 13:14:45
"2015-6034170371415","2015-6034","02/12/2017 02:47:01",0.661135,"35CD","32",0,96,0,5,2017-02-12 02:47:01,NA,2017-02-12 02:48:20
"2015-6034170371415","2015-6034","02/07/2017 05:40:33",0.690095,"35D3","87",0,72,0,5,2017-02-07 05:40:33,NA,2017-02-07 05:41:52
"2015-6034170371415","2015-6034","02/09/2017 06:27:58",0.634476,"35D3","65",0,88,1,5,2017-02-09 06:27:58,175644.944380999,2017-02-09 06:29:17
"2015-6034170371415","2015-6034","02/09/2017 08:53:20",0.990058,"35D3","F7",0,94,8,5,2017-02-09 08:53:20,8722.35558199883,2017-02-09 08:54:39
"2015-6034170371415","2015-6034","02/10/2017 09:05:36",0.69873,"35D3","87",0,92,0,5,2017-02-10 09:05:36,87135.7086720467,2017-02-10 09:06:55
"2015-6034170371415","2015-6034","02/10/2017 23:31:53",0.137645,"35D4","22",0,84,0,5,2017-02-10 23:31:53,NA,2017-02-10 23:33:12
"2015-6034170371415","2015-6034","02/07/2017 10:11:53",0.659362,"35D5","9E",0,96,8,5,2017-02-07 10:11:53,NA,2017-02-07 10:13:12
"2015-6034170371415","2015-6034","02/13/2017 02:54:51",0.998999,"35D5","96",0,78,0,5,2017-02-13 02:54:51,492178.339637041,2017-02-13 02:56:10
"2015-6034170371415","2015-6034","02/13/2017 20:08:53",0.963254,"35D6","7D",0,122,47,5,2017-02-13 20:08:53,NA,2017-02-13 20:10:12
"2015-6034170371415","2015-6034","02/14/2017 01:12:59",0.144767,"35D7","4D",0,88,7,5,2017-02-14 01:12:59,NA,2017-02-14 01:14:18
"2015-6034170371415","2015-6034","02/06/2017 22:10:15",0.180292,"35DB","FD",0,90,0,5,2017-02-06 22:10:15,NA,2017-02-06 22:11:34
"2015-6034170371415","2015-6034","02/12/2017 09:06:32",0.468125,"35DB","91",0,86,0,5,2017-02-12 09:06:32,471377.287833214,2017-02-12 09:07:51
"2015-6034170371415","2015-6034","02/13/2017 07:35:33",0.217457,"35DB","0C",0,106,17,5,2017-02-13 07:35:33,80940.7493319511,2017-02-13 07:36:52
"2015-6034170371415","2015-6034","02/11/2017 12:15:09",0.736669,"35E5","A9",0,82,0,5,2017-02-11 12:15:09,NA,2017-02-11 12:16:28
"2015-6034170371415","2015-6034","02/12/2017 04:13:25",0.761935,"35E5","B6",0,75,0,5,2017-02-12 04:13:25,57496.0252659321,2017-02-12 04:14:44
"2015-6034170371415","2015-6034","02/12/2017 21:28:17",0.151057,"35E5","03",0,85,0,5,2017-02-12 21:28:17,62091.3891220093,2017-02-12 21:29:36
"2015-6034170371415","2015-6034","02/14/2017 03:24:44",0.193617,"35E5","99",0,86,8,5,2017-02-14 03:24:44,107787.042560101,2017-02-14 03:26:03
"2015-6034170371415","2015-6034","04/02/2017 13:11:38",0.357051,"35E5","A4",1,809,492,5,2017-04-02 13:11:38,4096014.16343379,2017-04-02 13:12:57
"2015-6034170371415","2015-6034","04/02/2017 13:16:13",0.834658,"35E5","A4",1,903,409,5,2017-04-02 13:16:13,275.477607011795,2017-04-02 13:17:32
"2015-6034170371415","2015-6034","04/02/2017 13:16:18",0.840189,"35E5","A4",1,949,497,5,2017-04-02 13:16:18,5.00553107261658,2017-04-02 13:17:37
"2015-6034170371415","2015-6034","04/02/2017 13:20:39",0.281954,"35E5","A4",1,472,504,5,2017-04-02 13:20:39,260.441765069962,2017-04-02 13:21:58
"2015-6034170371415","2015-6034","02/06/2017 21:50:28",0.149239,"35ED","C8",0,89,0,5,2017-02-06 21:50:28,NA,2017-02-06 21:51:47
"2015-6034170371415","2015-6034","02/10/2017 10:29:59",0.078577,"35F5","8F",0,84,0,5,2017-02-10 10:29:59,NA,2017-02-10 10:31:18
"2015-6034170371415","2015-6034","02/10/2017 02:13:34",0.512532,"3615","60",0,83,0,5,2017-02-10 02:13:34,NA,2017-02-10 02:14:53
"2015-6034170371415","2015-6034","02/11/2017 05:21:18",0.489388,"3615","EE",0,70,0,5,2017-02-11 05:21:18,97663.9768559933,2017-02-11 05:22:37
"2015-6034170371415","2015-6034","02/13/2017 20:02:41",0.360316,"3629","8E",0,114,64,5,2017-02-13 20:02:41,NA,2017-02-13 20:04:00
"2015-6034170371415","2015-6034","02/13/2017 20:06:55",0.449151,"3629","4A",0,101,56,5,2017-02-13 20:06:55,254.088835000992,2017-02-13 20:08:14
"2015-6034170371415","2015-6034","02/13/2017 20:14:35",0.437966,"3629","F3",0,116,53,5,2017-02-13 20:14:35,459.988815069199,2017-02-13 20:15:54
"2015-6034170371415","2015-6034","02/13/2017 23:09:07",0.467478,"362A","13",0,77,0,5,2017-02-13 23:09:07,NA,2017-02-13 23:10:26
"2015-6034170371415","2015-6034","02/14/2017 01:16:54",0.166903,"362A","21",0,91,7,5,2017-02-14 01:16:54,7666.69942498207,2017-02-14 01:18:13
"2015-6034170371415","2015-6034","02/06/2017 22:23:17",0.985594,"362D","48",0,84,0,5,2017-02-06 22:23:17,NA,2017-02-06 22:24:36
"2015-6034170371415","2015-6034","02/07/2017 06:14:23",0.445777,"362D","D0",0,93,0,5,2017-02-07 06:14:23,28265.4601829052,2017-02-07 06:15:42
"2015-6034170371415","2015-6034","02/07/2017 19:10:47",0.84026,"362D","E2",0,81,2,5,2017-02-07 19:10:47,46584.3944830894,2017-02-07 19:12:06
"2015-6034170371415","2015-6034","02/07/2017 21:42:20",0.768452,"362D","F1",0,88,0,5,2017-02-07 21:42:20,9092.92819190025,2017-02-07 21:43:39
"2015-6034170371415","2015-6034","02/13/2017 09:32:20",0.782812,"362D","88",0,126,43,5,2017-02-13 09:32:20,474600.014360189,2017-02-13 09:33:39
"2015-6034170371415","2015-6034","02/14/2017 09:22:09",0.395916,"362D","1E",0,104,24,5,2017-02-14 09:22:09,85788.6131038666,2017-02-14 09:23:28
"2015-6034170371415","2015-6034","02/08/2017 05:13:26",0.632463,"3635","16",0,79,0,5,2017-02-08 05:13:26,NA,2017-02-08 05:14:45
"2015-6034170371415","2015-6034","02/13/2017 18:04:51",0.84655,"3635","F0",0,95,14,5,2017-02-13 18:04:51,478285.214087009,2017-02-13 18:06:10
"2015-6034170371415","2015-6034","02/13/2017 20:28:19",0.84878,"3635","A1",0,129,45,5,2017-02-13 20:28:19,8608.00222992897,2017-02-13 20:29:38
"2015-6034170371415","2015-6034","02/13/2017 11:05:23",0.514142,"3649","0A",0,111,39,5,2017-02-13 11:05:23,NA,2017-02-13 11:06:42
"2015-6034170371415","2015-6034","02/13/2017 15:18:47",0.717638,"364D","88",0,95,32,5,2017-02-13 15:18:47,NA,2017-02-13 15:20:06
"2015-6034170371415","2015-6034","02/13/2017 00:33:07",0.580778,"3651","D7",0,86,0,5,2017-02-13 00:33:07,NA,2017-02-13 00:34:26
"2015-6034170371415","2015-6034","02/13/2017 07:43:38",0.499905,"3651","C4",0,126,45,5,2017-02-13 07:43:38,25830.9191272259,2017-02-13 07:44:57
"2015-6034170371415","2015-6034","02/06/2017 16:13:27",0.861853,"3653","6F",0,81,5,5,2017-02-06 16:13:27,NA,2017-02-06 16:14:46
"2015-6034170371415","2015-6034","02/06/2017 18:09:22",0.224551,"3653","D3",0,84,0,5,2017-02-06 18:09:22,6954.36269807816,2017-02-06 18:10:41
"2015-6034170371415","2015-6034","02/13/2017 20:07:05",0.726345,"3653","38",0,113,50,5,2017-02-13 20:07:05,611863.5017941,2017-02-13 20:08:24
"2015-6034170371415","2015-6034","02/14/2017 02:16:32",0.876403,"3653","08",0,114,43,5,2017-02-14 02:16:32,22167.1500580311,2017-02-14 02:17:51
"2015-6034170371415","2015-6034","02/06/2017 22:05:54",0.705997,"3656","57",0,102,0,5,2017-02-06 22:05:54,NA,2017-02-06 22:07:13
"2015-6034170371415","2015-6034","02/11/2017 05:17:11",0.877815,"3656","EA",0,80,0,5,2017-02-11 05:17:11,371477.171818018,2017-02-11 05:18:30
"2015-6034170371415","2015-6034","02/14/2017 05:46:14",0.426273,"3656","01",0,96,9,5,2017-02-14 05:46:14,260942.548458099,2017-02-14 05:47:33
"2015-6034170371415","2015-6034","02/07/2017 08:22:00",0.079833,"3657","E9",0,82,0,5,2017-02-07 08:22:00,NA,2017-02-07 08:23:19
"2015-6034170371415","2015-6034","02/11/2017 10:31:01",0.929023,"3657","AF",0,75,0,5,2017-02-11 10:31:01,353341.849189997,2017-02-11 10:32:20
"2015-6034170371415","2015-6034","02/14/2017 08:14:18",0.33798,"3657","A5",0,129,46,5,2017-02-14 08:14:18,250996.408957005,2017-02-14 08:15:37
"2015-6034170371415","2015-6034","02/07/2017 06:06:14",0.054524,"3659","42",0,88,0,5,2017-02-07 06:06:14,NA,2017-02-07 06:07:33
"2015-6034170371415","2015-6034","02/14/2017 01:04:04",0.560631,"3659","97",0,90,8,5,2017-02-14 01:04:04,586670.506107092,2017-02-14 01:05:23
"2015-6034170371415","2015-6034","02/14/2017 02:19:28",0.376787,"3659","91",0,120,48,5,2017-02-14 02:19:28,4523.81615591049,2017-02-14 02:20:47
"2015-6034170371415","2015-6034","02/11/2017 21:28:50",0.003308,"365A","44",0,85,0,5,2017-02-11 21:28:50,NA,2017-02-11 21:30:09
"2015-6034170371415","2015-6034","02/13/2017 07:36:36",0.282492,"365B","EE",0,101,15,5,2017-02-13 07:36:36,NA,2017-02-13 07:37:55
"2015-6034170371415","2015-6034","02/13/2017 15:18:09",0.498915,"365B","10",0,116,34,5,2017-02-13 15:18:09,27693.2164230347,2017-02-13 15:19:28
"2015-6034170371415","2015-6034","02/13/2017 20:13:30",0.959566,"365B","5C",0,120,56,5,2017-02-13 20:13:30,17721.4606511593,2017-02-13 20:14:49
"2015-6034170371415","2015-6034","02/07/2017 06:36:36",0.49318,"365D","C7",0,82,0,5,2017-02-07 06:36:36,NA,2017-02-07 06:37:55
"2015-6034170371415","2015-6034","02/14/2017 02:20:32",0.53903,"365D","C7",0,106,51,5,2017-02-14 02:20:32,589436.045850039,2017-02-14 02:21:51
"2015-6034170371415","2015-6034","02/11/2017 11:14:48",0.794749,"3665","5F",0,86,0,5,2017-02-11 11:14:48,NA,2017-02-11 11:16:07
"2015-6034170371415","2015-6034","02/13/2017 10:55:44",0.39815,"3665","77",0,98,7,5,2017-02-13 10:55:44,171655.603400946,2017-02-13 10:57:03
"2015-6034170371415","2015-6034","02/14/2017 02:20:54",0.821321,"3665","8B",0,120,54,5,2017-02-14 02:20:54,55510.4231710434,2017-02-14 02:22:13
"2015-6034170371415","2015-6034","02/14/2017 04:44:26",0.583315,"3665","2D",0,94,7,5,2017-02-14 04:44:26,8611.76199388504,2017-02-14 04:45:45
"2015-6034170371415","2015-6034","02/07/2017 09:05:35",0.813706,"3669","7E",0,89,0,5,2017-02-07 09:05:35,NA,2017-02-07 09:06:54
"2015-6034170371415","2015-6034","02/13/2017 20:24:12",0.447228,"3669","84",0,139,62,5,2017-02-13 20:24:12,559116.633522034,2017-02-13 20:25:31
