"Filename","RecSN","DT","FracSec","Hex","CRC","validFlag","TagAmp","NBW","nPRI","dtf","tdiff","winmax"
"2015-6034170371415","2015-6034","05/03/2017 07:12:22",0.029242,"33B5","D5",1,1254,506,5,2017-05-03 07:12:22,6778625.31566811,2017-05-03 07:13:41
"2015-6034170371415","2015-6034","03/28/2017 16:30:16",0.174547,"3415","14",1,1424,715,5,2017-03-28 16:30:16,5.04904294013977,2017-03-28 16:31:35
"2015-6034170371415","2015-6034","03/28/2017 16:30:21",0.22324,"3415","14",1,2897,818,5,2017-03-28 16:30:21,5.04869294166565,2017-03-28 16:31:40
"2015-6034170371415","2015-6034","03/28/2017 16:30:26",0.27128,"3415","14",1,1143,781,5,2017-03-28 16:30:26,5.04804015159607,2017-03-28 16:31:45
"2015-6034170371415","2015-6034","03/28/2017 16:30:31",0.321581,"3415","14",1,2029,692,5,2017-03-28 16:30:31,5.05030083656311,2017-03-28 16:31:50
"2015-6034170371415","2015-6034","03/28/2017 16:30:36",0.371939,"3415","14",1,2760,721,5,2017-03-28 16:30:36,5.05035805702209,2017-03-28 16:31:55
"2015-6034170371415","2015-6034","03/28/2017 16:30:41",0.424587,"3415","14",1,2314,744,5,2017-03-28 16:30:41,5.05264806747437,2017-03-28 16:32:00
"2015-6034170371415","2015-6034","03/28/2017 16:30:46",0.478142,"3415","14",1,1517,814,5,2017-03-28 16:30:46,5.05355501174927,2017-03-28 16:32:05
"2015-6034170371415","2015-6034","03/28/2017 16:30:51",0.531002,"3415","14",1,736,731,5,2017-03-28 16:30:51,5.05286002159119,2017-03-28 16:32:10
"2015-6034170371415","2015-6034","03/28/2017 16:31:01",0.640872,"3415","14",1,989,877,5,2017-03-28 16:31:01,10.1083970069885,2017-03-28 16:32:20
"2015-6034170371415","2015-6034","03/28/2017 16:31:16",0.799867,"3415","14",1,996,841,5,2017-03-28 16:31:16,15.1589949131012,2017-03-28 16:32:35
"2015-6034170371415","2015-6034","03/28/2017 16:30:11",0.125504,"3415","14",1,859,634,5,2017-03-28 16:30:11,4035309.98768902,2017-03-28 16:31:30
"2015-6034170371415","2015-6034","04/05/2017 15:01:35",0.88101,"346D","2E",1,821,221,5,2017-04-05 15:01:35,5.02189016342163,2017-04-05 15:02:54
"2015-6034170371415","2015-6034","04/05/2017 15:01:40",0.901738,"346D","2E",1,1025,245,5,2017-04-05 15:01:40,5.02072787284851,2017-04-05 15:02:59
"2015-6034170371415","2015-6034","04/05/2017 15:01:45",0.92417,"346D","2E",1,1838,242,5,2017-04-05 15:01:45,5.02243208885193,2017-04-05 15:03:04
"2015-6034170371415","2015-6034","04/05/2017 15:01:50",0.946918,"346D","2E",1,2365,219,5,2017-04-05 15:01:50,5.02274799346924,2017-04-05 15:03:09
"2015-6034170371415","2015-6034","04/05/2017 15:01:55",0.966178,"346D","2E",1,1952,184,5,2017-04-05 15:01:55,5.01767992973328,2017-04-05 15:03:14
"2015-6034170371415","2015-6034","04/05/2017 15:02:00",0.987899,"346D","2E",1,4459,222,5,2017-04-05 15:02:00,5.02172112464905,2017-04-05 15:03:19
"2015-6034170371415","2015-6034","04/05/2017 15:02:06",0.011968,"346D","2E",1,5660,207,5,2017-04-05 15:02:06,5.02115988731384,2017-04-05 15:03:25
"2015-6034170371415","2015-6034","04/05/2017 15:02:11",0.03584,"346D","2E",1,8902,248,5,2017-04-05 15:02:11,5.0200560092926,2017-04-05 15:03:30
"2015-6034170371415","2015-6034","04/05/2017 15:02:16",0.066125,"346D","2E",1,3752,816,5,2017-04-05 15:02:16,5.026535987854,2017-04-05 15:03:35
"2015-6034170371415","2015-6034","04/05/2017 15:02:21",0.089157,"346D","2E",1,8859,223,5,2017-04-05 15:02:21,5.02303218841553,2017-04-05 15:03:40
"2015-6034170371415","2015-6034","04/05/2017 15:02:26",0.116907,"346D","2E",1,6370,264,5,2017-04-05 15:02:26,5.02774977684021,2017-04-05 15:03:45
"2015-6034170371415","2015-6034","04/05/2017 15:02:31",0.146928,"346D","2E",1,2040,205,5,2017-04-05 15:02:31,5.03002119064331,2017-04-05 15:03:50
"2015-6034170371415","2015-6034","04/05/2017 15:02:36",0.17584,"346D","2E",1,1811,228,5,2017-04-05 15:02:36,5.02891182899475,2017-04-05 15:03:55
"2015-6034170371415","2015-6034","04/05/2017 15:02:41",0.204853,"346D","2E",1,887,221,5,2017-04-05 15:02:41,5.02771210670471,2017-04-05 15:04:00
"2015-6034170371415","2015-6034","04/05/2017 15:02:46",0.232742,"346D","2E",1,1706,213,5,2017-04-05 15:02:46,5.02665615081787,2017-04-05 15:04:05
"2015-6034170371415","2015-6034","04/05/2017 15:02:51",0.264251,"346D","2E",1,786,214,5,2017-04-05 15:02:51,5.03035187721252,2017-04-05 15:04:10
"2015-6034170371415","2015-6034","04/05/2017 15:01:30",0.85912,"346D","2E",1,868,217,5,2017-04-05 15:01:30,60.2591998577118,2017-04-05 15:02:49
"2015-6034170371415","2015-6034","04/05/2017 02:59:17",0.073136,"3475","71",1,1459,232,5,2017-04-05 02:59:17,49.4549331665039,2017-04-05 03:00:36
"2015-6034170371415","2015-6034","04/05/2017 02:59:22",0.019766,"3475","71",1,2380,227,5,2017-04-05 02:59:22,4.94663000106812,2017-04-05 03:00:41
"2015-6034170371415","2015-6034","04/05/2017 02:59:26",0.966814,"3475","71",1,2931,252,5,2017-04-05 02:59:26,4.94704794883728,2017-04-05 03:00:45
"2015-6034170371415","2015-6034","04/05/2017 02:59:31",0.914899,"3475","71",1,1102,273,5,2017-04-05 02:59:31,4.9457471370697,2017-04-05 03:00:50
"2015-6034170371415","2015-6034","04/05/2017 02:59:36",0.865384,"3475","71",1,513,274,5,2017-04-05 02:59:36,4.95048499107361,2017-04-05 03:00:55
"2015-6034170371415","2015-6034","04/05/2017 02:59:46",0.76763,"3475","71",1,1896,273,5,2017-04-05 02:59:46,9.90224599838257,2017-04-05 03:01:05
"2015-6034170371415","2015-6034","04/05/2017 02:59:51",0.717333,"3475","71",1,4930,236,5,2017-04-05 02:59:51,4.94970297813416,2017-04-05 03:01:10
"2015-6034170371415","2015-6034","04/05/2017 03:00:01",0.621173,"3475","71",1,2258,207,5,2017-04-05 03:00:01,9.90264987945557,2017-04-05 03:01:20
"2015-6034170371415","2015-6034","04/05/2017 03:00:11",0.528128,"3475","71",1,649,230,5,2017-04-05 03:00:11,9.9069550037384,2017-04-05 03:01:30
"2015-6034170371415","2015-6034","04/05/2017 03:00:31",0.331608,"3475","71",1,865,208,5,2017-04-05 03:00:31,19.8034801483154,2017-04-05 03:01:50
"2015-6034170371415","2015-6034","04/05/2017 03:00:36",0.283058,"3475","71",1,536,211,5,2017-04-05 03:00:36,4.95144987106323,2017-04-05 03:01:55
"2015-6034170371415","2015-6034","04/05/2017 03:01:05",0.991184,"3475","71",1,548,239,5,2017-04-05 03:01:05,29.7081260681152,2017-04-05 03:02:24
"2015-6034170371415","2015-6034","04/05/2017 03:01:10",0.942139,"3475","71",1,420,238,5,2017-04-05 03:01:10,4.95095491409302,2017-04-05 03:02:29
"2015-6034170371415","2015-6034","04/05/2017 02:58:27",0.618203,"3475","71",1,1621,287,5,2017-04-05 02:58:27,4745869.672822,2017-04-05 02:59:46
"2015-6034170371415","2015-6034","04/06/2017 04:49:53",0.131734,"3485","05",1,707,218,5,2017-04-06 04:49:53,34.5409820079803,2017-04-06 04:51:12
"2015-6034170371415","2015-6034","04/06/2017 04:50:02",0.997011,"3485","05",1,690,219,5,2017-04-06 04:50:02,9.86527705192566,2017-04-06 04:51:21
"2015-6034170371415","2015-6034","04/06/2017 04:50:07",0.929947,"3485","05",1,563,211,5,2017-04-06 04:50:07,4.93293595314026,2017-04-06 04:51:26
"2015-6034170371415","2015-6034","04/06/2017 04:50:22",0.729379,"3485","05",1,560,192,5,2017-04-06 04:50:22,14.7994320392609,2017-04-06 04:51:41
"2015-6034170371415","2015-6034","04/06/2017 04:50:37",0.524827,"3485","05",1,968,221,5,2017-04-06 04:50:37,14.7954480648041,2017-04-06 04:51:56
"2015-6034170371415","2015-6034","04/06/2017 04:50:42",0.456501,"3485","05",1,2176,203,5,2017-04-06 04:50:42,4.93167400360107,2017-04-06 04:52:01
"2015-6034170371415","2015-6034","04/06/2017 04:51:02",0.185504,"3485","05",1,3876,202,5,2017-04-06 04:51:02,19.7290029525757,2017-04-06 04:52:21
"2015-6034170371415","2015-6034","04/06/2017 04:51:07",0.120206,"3485","05",1,3103,187,5,2017-04-06 04:51:07,4.93470215797424,2017-04-06 04:52:26
"2015-6034170371415","2015-6034","04/06/2017 04:51:12",0.055298,"3485","05",1,3454,225,5,2017-04-06 04:51:12,4.93509197235107,2017-04-06 04:52:31
"2015-6034170371415","2015-6034","04/06/2017 04:51:16",0.991219,"3485","05",1,3252,223,5,2017-04-06 04:51:16,4.93184614181519,2017-04-06 04:52:35
"2015-6034170371415","2015-6034","04/06/2017 04:51:21",0.928398,"3485","05",1,1515,188,5,2017-04-06 04:51:21,4.93717885017395,2017-04-06 04:52:40
"2015-6034170371415","2015-6034","04/06/2017 04:51:26",0.865386,"3485","05",1,2234,202,5,2017-04-06 04:51:26,4.93295097351074,2017-04-06 04:52:45
"2015-6034170371415","2015-6034","04/06/2017 04:51:31",0.803712,"3485","05",1,2458,221,5,2017-04-06 04:51:31,4.93832588195801,2017-04-06 04:52:50
"2015-6034170371415","2015-6034","04/06/2017 04:51:36",0.742638,"3485","05",1,866,210,5,2017-04-06 04:51:36,4.93549418449402,2017-04-06 04:52:55
"2015-6034170371415","2015-6034","04/06/2017 04:51:41",0.681094,"3485","05",1,1454,225,5,2017-04-06 04:51:41,4.93546485900879,2017-04-06 04:53:00
"2015-6034170371415","2015-6034","04/06/2017 04:51:46",0.61992,"3485","05",1,1251,199,5,2017-04-06 04:51:46,4.93654990196228,2017-04-06 04:53:05
"2015-6034170371415","2015-6034","04/06/2017 04:51:51",0.557675,"3485","05",1,1322,236,5,2017-04-06 04:51:51,4.93557596206665,2017-04-06 04:53:10
"2015-6034170371415","2015-6034","04/06/2017 04:51:56",0.497062,"3485","05",1,708,448,5,2017-04-06 04:51:56,4.93938708305359,2017-04-06 04:53:15
"2015-6034170371415","2015-6034","04/06/2017 04:52:01",0.433478,"3485","05",1,469,218,5,2017-04-06 04:52:01,4.9364161491394,2017-04-06 04:53:20
"2015-6034170371415","2015-6034","04/06/2017 04:52:21",0.185728,"3485","05",1,848,275,5,2017-04-06 04:52:21,19.752249956131,2017-04-06 04:53:40
"2015-6034170371415","2015-6034","04/06/2017 04:52:26",0.122715,"3485","05",1,381,225,5,2017-04-06 04:52:26,4.93698692321777,2017-04-06 04:53:45
"2015-6034170371415","2015-6034","04/06/2017 04:52:31",0.059246,"3485","05",1,659,276,5,2017-04-06 04:52:31,4.93653106689453,2017-04-06 04:53:50
"2015-6034170371415","2015-6034","04/06/2017 04:52:35",0.997779,"3485","05",1,921,288,5,2017-04-06 04:52:35,4.93853282928467,2017-04-06 04:53:54
"2015-6034170371415","2015-6034","04/06/2017 04:52:40",0.936739,"3485","05",1,678,407,5,2017-04-06 04:52:40,4.93896007537842,2017-04-06 04:53:59
"2015-6034170371415","2015-6034","04/06/2017 04:52:55",0.751421,"3485","05",1,580,286,5,2017-04-06 04:52:55,14.8146820068359,2017-04-06 04:54:14
"2015-6034170371415","2015-6034","04/06/2017 04:53:00",0.689987,"3485","05",1,665,240,5,2017-04-06 04:53:00,4.93856596946716,2017-04-06 04:54:19
"2015-6034170371415","2015-6034","04/06/2017 04:49:18",0.590752,"3485","05",1,320,226,5,2017-04-06 04:49:18,4388424.50015378,2017-04-06 04:50:37
"2015-6034170371415","2015-6034","04/12/2017 23:28:19",0.29063,"3491","F9",1,488,257,5,2017-04-12 23:28:19,4.93523502349854,2017-04-12 23:29:38
"2015-6034170371415","2015-6034","04/12/2017 23:28:43",0.961416,"3491","F9",1,1202,348,5,2017-04-12 23:28:43,24.6707859039307,2017-04-12 23:30:02
"2015-6034170371415","2015-6034","04/12/2017 23:28:48",0.894002,"3491","F9",1,1580,310,5,2017-04-12 23:28:48,4.93258595466614,2017-04-12 23:30:07
"2015-6034170371415","2015-6034","04/12/2017 23:28:53",0.82616,"3491","F9",1,1388,254,5,2017-04-12 23:28:53,4.93215799331665,2017-04-12 23:30:12
"2015-6034170371415","2015-6034","04/12/2017 23:28:58",0.760925,"3491","F9",1,1605,256,5,2017-04-12 23:28:58,4.93476510047913,2017-04-12 23:30:17
"2015-6034170371415","2015-6034","04/12/2017 23:29:03",0.695123,"3491","F9",1,1394,209,5,2017-04-12 23:29:03,4.9324369430542,2017-04-12 23:30:22
"2015-6034170371415","2015-6034","04/12/2017 23:29:08",0.629782,"3491","F9",1,1613,262,5,2017-04-12 23:29:08,4.93256092071533,2017-04-12 23:30:27
"2015-6034170371415","2015-6034","04/12/2017 23:29:13",0.566458,"3491","F9",1,2078,282,5,2017-04-12 23:29:13,4.93418908119202,2017-04-12 23:30:32
"2015-6034170371415","2015-6034","04/12/2017 23:29:18",0.502326,"3491","F9",1,3584,276,5,2017-04-12 23:29:18,4.93586802482605,2017-04-12 23:30:37
"2015-6034170371415","2015-6034","04/12/2017 23:29:28",0.381403,"3491","F9",1,1144,216,5,2017-04-12 23:29:28,9.87907695770264,2017-04-12 23:30:47
"2015-6034170371415","2015-6034","04/12/2017 23:29:33",0.3238,"3491","F9",1,1314,474,5,2017-04-12 23:29:33,4.94239711761475,2017-04-12 23:30:52
"2015-6034170371415","2015-6034","04/12/2017 23:29:38",0.262131,"3491","F9",1,519,236,5,2017-04-12 23:29:38,4.93833088874817,2017-04-12 23:30:57
"2015-6034170371415","2015-6034","04/12/2017 23:29:43",0.201067,"3491","F9",1,789,233,5,2017-04-12 23:29:43,4.93893599510193,2017-04-12 23:31:02
"2015-6034170371415","2015-6034","04/12/2017 23:28:14",0.355395,"3491","F9",1,545,238,5,2017-04-12 23:28:14,44.4044830799103,2017-04-12 23:29:33
"2015-6034170371415","2015-6034","05/03/2017 12:58:17",0.247837,"349A","D9",1,1033,606,5,2017-05-03 12:58:17,5.03495502471924,2017-05-03 12:59:36
"2015-6034170371415","2015-6034","05/03/2017 12:58:32",0.358472,"349A","D9",1,902,789,5,2017-05-03 12:58:32,15.1106350421906,2017-05-03 12:59:51
"2015-6034170371415","2015-6034","05/03/2017 12:59:02",0.568054,"349A","D9",1,1770,722,5,2017-05-03 12:59:02,30.2095818519592,2017-05-03 13:00:21
"2015-6034170371415","2015-6034","05/03/2017 12:59:07",0.601637,"349A","D9",1,3102,644,5,2017-05-03 12:59:07,5.03358292579651,2017-05-03 13:00:26
"2015-6034170371415","2015-6034","05/03/2017 12:59:12",0.636501,"349A","D9",1,1727,588,5,2017-05-03 12:59:12,5.0348641872406,2017-05-03 13:00:31
"2015-6034170371415","2015-6034","05/03/2017 12:59:17",0.671691,"349A","D9",1,3898,502,5,2017-05-03 12:59:17,5.03518986701965,2017-05-03 13:00:36
"2015-6034170371415","2015-6034","05/03/2017 12:59:22",0.710981,"349A","D9",1,4169,458,5,2017-05-03 12:59:22,5.03928995132446,2017-05-03 13:00:41
"2015-6034170371415","2015-6034","05/03/2017 12:59:32",0.79748,"349A","D9",1,1153,512,5,2017-05-03 12:59:32,10.0849390029907,2017-05-03 13:00:51
"2015-6034170371415","2015-6034","05/03/2017 12:58:12",0.212882,"349A","D9",1,926,585,5,2017-05-03 12:58:12,7328406.33506703,2017-05-03 12:59:31
"2015-6034170371415","2015-6034","04/18/2017 14:04:20",0.593086,"3524","30",1,2046,541,5,2017-04-18 14:04:20,29.1298360824585,2017-04-18 14:05:39
"2015-6034170371415","2015-6034","04/18/2017 14:04:25",0.451027,"3524","30",1,3661,556,5,2017-04-18 14:04:25,4.8579409122467,2017-04-18 14:05:44
"2015-6034170371415","2015-6034","04/18/2017 14:04:30",0.311574,"3524","30",1,3140,457,5,2017-04-18 14:04:30,4.86054706573486,2017-04-18 14:05:49
"2015-6034170371415","2015-6034","04/18/2017 14:04:35",0.173638,"3524","30",1,2484,512,5,2017-04-18 14:04:35,4.86206412315369,2017-04-18 14:05:54
"2015-6034170371415","2015-6034","04/18/2017 14:04:40",0.039773,"3524","30",1,2734,488,5,2017-04-18 14:04:40,4.86458897590637,2017-04-18 14:05:59
"2015-6034170371415","2015-6034","04/18/2017 14:04:44",0.90632,"3524","30",1,1520,470,5,2017-04-18 14:04:44,4.86533808708191,2017-04-18 14:06:03
"2015-6034170371415","2015-6034","04/18/2017 14:04:49",0.772882,"3524","30",1,690,396,5,2017-04-18 14:04:49,4.86656188964844,2017-04-18 14:06:08
"2015-6034170371415","2015-6034","04/18/2017 14:04:54",0.638762,"3524","30",1,1189,468,5,2017-04-18 14:04:54,4.86588001251221,2017-04-18 14:06:13
"2015-6034170371415","2015-6034","04/18/2017 14:04:59",0.503072,"3524","30",1,1017,465,5,2017-04-18 14:04:59,4.86431002616882,2017-04-18 14:06:18
"2015-6034170371415","2015-6034","04/18/2017 14:03:51",0.46325,"3524","30",1,625,365,5,2017-04-18 14:03:51,5570605.94877887,2017-04-18 14:05:10
"2015-6034170371415","2015-6034","04/03/2017 21:11:12",0.521032,"352F","10",1,441,386,5,2017-04-03 21:11:12,15.0470261573792,2017-04-03 21:12:31
"2015-6034170371415","2015-6034","04/03/2017 21:11:17",0.536816,"352F","10",1,751,407,5,2017-04-03 21:11:17,5.01578378677368,2017-04-03 21:12:36
"2015-6034170371415","2015-6034","04/03/2017 21:11:22",0.554194,"352F","10",1,882,365,5,2017-04-03 21:11:22,5.01737809181213,2017-04-03 21:12:41
"2015-6034170371415","2015-6034","04/03/2017 21:11:32",0.586059,"352F","10",1,712,364,5,2017-04-03 21:11:32,10.0318651199341,2017-04-03 21:12:51
"2015-6034170371415","2015-6034","04/03/2017 21:11:37",0.603158,"352F","10",1,638,359,5,2017-04-03 21:11:37,5.01709890365601,2017-04-03 21:12:56
"2015-6034170371415","2015-6034","04/03/2017 21:11:47",0.637544,"352F","10",1,2662,380,5,2017-04-03 21:11:47,10.0343859195709,2017-04-03 21:13:06
"2015-6034170371415","2015-6034","04/03/2017 21:11:52",0.655728,"352F","10",1,1447,447,5,2017-04-03 21:11:52,5.01675820350647,2017-04-03 21:13:11
"2015-6034170371415","2015-6034","04/03/2017 21:11:57",0.674286,"352F","10",1,4275,399,5,2017-04-03 21:11:57,5.0167818069458,2017-04-03 21:13:16
"2015-6034170371415","2015-6034","04/03/2017 21:12:02",0.692014,"352F","10",1,2356,436,5,2017-04-03 21:12:02,5.01772809028625,2017-04-03 21:13:21
"2015-6034170371415","2015-6034","04/03/2017 21:12:12",0.733446,"352F","10",1,1570,392,5,2017-04-03 21:12:12,10.0414319038391,2017-04-03 21:13:31
"2015-6034170371415","2015-6034","04/03/2017 21:12:17",0.754414,"352F","10",1,1519,412,5,2017-04-03 21:12:17,5.02096819877625,2017-04-03 21:13:36
"2015-6034170371415","2015-6034","04/03/2017 21:12:22",0.776232,"352F","10",1,1766,383,5,2017-04-03 21:12:22,5.020103931427,2017-04-03 21:13:41
"2015-6034170371415","2015-6034","04/03/2017 21:12:32",0.820213,"352F","10",1,2776,437,5,2017-04-03 21:12:32,10.0439810752869,2017-04-03 21:13:51
"2015-6034170371415","2015-6034","04/03/2017 21:12:37",0.843312,"352F","10",1,1238,475,5,2017-04-03 21:12:37,5.02177405357361,2017-04-03 21:13:56
"2015-6034170371415","2015-6034","04/03/2017 21:12:47",0.891037,"352F","10",1,582,419,5,2017-04-03 21:12:47,10.0465540885925,2017-04-03 21:14:06
"2015-6034170371415","2015-6034","04/03/2017 21:12:57",0.937408,"352F","10",1,565,380,5,2017-04-03 21:12:57,10.0463709831238,2017-04-03 21:14:16
"2015-6034170371415","2015-6034","04/03/2017 21:13:07",0.98135,"352F","10",1,678,427,5,2017-04-03 21:13:07,10.0439419746399,2017-04-03 21:14:26
"2015-6034170371415","2015-6034","04/03/2017 21:10:57",0.474006,"352F","10",1,666,354,5,2017-04-03 21:10:57,NA,2017-04-03 21:12:16
"2015-6034170371415","2015-6034","04/01/2017 20:06:54",0.775413,"3531","92",1,638,538,5,2017-04-01 20:06:54,19.8634989261627,2017-04-01 20:08:13
"2015-6034170371415","2015-6034","04/01/2017 20:06:59",0.740869,"3531","92",1,928,582,5,2017-04-01 20:06:59,4.96545600891113,2017-04-01 20:08:18
"2015-6034170371415","2015-6034","04/01/2017 20:07:09",0.678765,"3531","92",1,784,493,5,2017-04-01 20:07:09,9.93789601325989,2017-04-01 20:08:28
"2015-6034170371415","2015-6034","04/01/2017 20:07:19",0.619162,"3531","92",1,1238,506,5,2017-04-01 20:07:19,9.94039702415466,2017-04-01 20:08:38
"2015-6034170371415","2015-6034","04/01/2017 20:07:39",0.501347,"3531","92",1,1142,502,5,2017-04-01 20:07:39,19.8821849822998,2017-04-01 20:08:58
"2015-6034170371415","2015-6034","04/01/2017 20:07:44",0.472957,"3531","92",1,937,567,5,2017-04-01 20:07:44,4.97160983085632,2017-04-01 20:09:03
"2015-6034170371415","2015-6034","04/01/2017 20:07:49",0.444883,"3531","92",1,737,462,5,2017-04-01 20:07:49,4.97192621231079,2017-04-01 20:09:08
"2015-6034170371415","2015-6034","04/01/2017 20:08:19",0.292334,"3531","92",1,499,551,5,2017-04-01 20:08:19,29.8474509716034,2017-04-01 20:09:38
"2015-6034170371415","2015-6034","04/01/2017 20:06:34",0.911914,"3531","92",1,806,628,5,2017-04-01 20:06:34,4654298.75800109,2017-04-01 20:07:53
"2015-6034170371415","2015-6034","04/03/2017 18:41:23",0.248912,"353D","31",1,599,353,5,2017-04-03 18:41:23,10.0931620597839,2017-04-03 18:42:42
"2015-6034170371415","2015-6034","04/03/2017 18:41:33",0.345765,"353D","31",1,1317,326,5,2017-04-03 18:41:33,10.096853017807,2017-04-03 18:42:52
"2015-6034170371415","2015-6034","04/03/2017 18:42:08",0.678574,"353D","31",1,2996,396,5,2017-04-03 18:42:08,35.332808971405,2017-04-03 18:43:27
"2015-6034170371415","2015-6034","04/03/2017 18:42:13",0.725165,"353D","31",1,4176,381,5,2017-04-03 18:42:13,5.04659080505371,2017-04-03 18:43:32
"2015-6034170371415","2015-6034","04/03/2017 18:42:18",0.773022,"353D","31",1,3020,383,5,2017-04-03 18:42:18,5.04785704612732,2017-04-03 18:43:37
"2015-6034170371415","2015-6034","04/03/2017 18:42:54",0.157058,"353D","31",1,1063,323,5,2017-04-03 18:42:54,35.3840360641479,2017-04-03 18:44:13
"2015-6034170371415","2015-6034","04/03/2017 18:42:59",0.212374,"353D","31",1,1179,338,5,2017-04-03 18:42:59,5.05531597137451,2017-04-03 18:44:18
"2015-6034170371415","2015-6034","04/03/2017 18:43:04",0.267686,"353D","31",1,643,345,5,2017-04-03 18:43:04,5.05531191825867,2017-04-03 18:44:23
"2015-6034170371415","2015-6034","04/03/2017 18:43:34",0.603869,"353D","31",1,783,370,5,2017-04-03 18:43:34,30.3361830711365,2017-04-03 18:44:53
"2015-6034170371415","2015-6034","04/03/2017 18:41:13",0.15575,"353D","31",1,1129,328,5,2017-04-03 18:41:13,NA,2017-04-03 18:42:32
"2015-6034170371415","2015-6034","04/01/2017 16:20:16",0.18539,"3564","76",1,1135,608,5,2017-04-01 16:20:16,9.87183308601379,2017-04-01 16:21:35
"2015-6034170371415","2015-6034","04/01/2017 16:20:21",0.120314,"3564","76",1,1462,594,5,2017-04-01 16:20:21,4.93492388725281,2017-04-01 16:21:40
"2015-6034170371415","2015-6034","04/01/2017 16:20:30",0.983733,"3564","76",1,1705,653,5,2017-04-01 16:20:30,9.86341905593872,2017-04-01 16:21:49
"2015-6034170371415","2015-6034","04/01/2017 16:20:35",0.919938,"3564","76",1,1742,695,5,2017-04-01 16:20:35,4.9362051486969,2017-04-01 16:21:54
"2015-6034170371415","2015-6034","04/01/2017 16:20:40",0.855715,"3564","76",1,3423,645,5,2017-04-01 16:20:40,4.93577694892883,2017-04-01 16:21:59
"2015-6034170371415","2015-6034","04/01/2017 16:20:45",0.797018,"3564","76",1,1547,614,5,2017-04-01 16:20:45,4.93997812271118,2017-04-01 16:22:04
"2015-6034170371415","2015-6034","04/01/2017 16:20:50",0.735906,"3564","76",1,6939,563,5,2017-04-01 16:20:50,4.93730878829956,2017-04-01 16:22:09
"2015-6034170371415","2015-6034","04/01/2017 16:20:55",0.672005,"3564","76",1,5086,528,5,2017-04-01 16:20:55,4.9360990524292,2017-04-01 16:22:14
"2015-6034170371415","2015-6034","04/01/2017 16:21:00",0.609779,"3564","76",1,1445,525,5,2017-04-01 16:21:00,4.93777394294739,2017-04-01 16:22:19
"2015-6034170371415","2015-6034","04/01/2017 16:21:05",0.546574,"3564","76",1,2640,481,5,2017-04-01 16:21:05,4.93505716323853,2017-04-01 16:22:24
"2015-6034170371415","2015-6034","04/01/2017 16:21:10",0.485165,"3564","76",1,1599,515,5,2017-04-01 16:21:10,4.93697810173035,2017-04-01 16:22:29
"2015-6034170371415","2015-6034","04/01/2017 16:21:20",0.37328,"3564","76",1,854,522,5,2017-04-01 16:21:20,9.88677096366882,2017-04-01 16:22:39
"2015-6034170371415","2015-6034","04/01/2017 16:21:30",0.259062,"3564","76",1,1273,494,5,2017-04-01 16:21:30,9.88578200340271,2017-04-01 16:22:49
"2015-6034170371415","2015-6034","04/01/2017 16:21:35",0.201358,"3564","76",1,774,546,5,2017-04-01 16:21:35,4.94229602813721,2017-04-01 16:22:54
"2015-6034170371415","2015-6034","04/01/2017 16:21:54",0.971896,"3564","76",1,613,546,5,2017-04-01 16:21:54,19.770537853241,2017-04-01 16:23:13
"2015-6034170371415","2015-6034","04/01/2017 16:20:06",0.313557,"3564","76",1,1081,600,5,2017-04-01 16:20:06,NA,2017-04-01 16:21:25
"2015-6034170371415","2015-6034","04/05/2017 10:24:18",0.265576,"3565","28",1,626,288,5,2017-04-05 10:24:18,5.05853796005249,2017-04-05 10:25:37
"2015-6034170371415","2015-6034","04/05/2017 10:24:48",0.618002,"3565","28",1,1194,288,5,2017-04-05 10:24:48,30.3524260520935,2017-04-05 10:26:07
"2015-6034170371415","2015-6034","04/05/2017 10:24:58",0.73224,"3565","28",1,2182,292,5,2017-04-05 10:24:58,10.1142380237579,2017-04-05 10:26:17
"2015-6034170371415","2015-6034","04/05/2017 10:25:03",0.789486,"3565","28",1,647,270,5,2017-04-05 10:25:03,5.05724596977234,2017-04-05 10:26:22
"2015-6034170371415","2015-6034","04/05/2017 10:25:08",0.847357,"3565","28",1,1616,252,5,2017-04-05 10:25:08,5.05787110328674,2017-04-05 10:26:27
"2015-6034170371415","2015-6034","04/05/2017 10:25:18",0.971421,"3565","28",1,1399,279,5,2017-04-05 10:25:18,10.1240639686584,2017-04-05 10:26:37
"2015-6034170371415","2015-6034","04/05/2017 10:25:29",0.098274,"3565","28",1,1501,329,5,2017-04-05 10:25:29,10.1268529891968,2017-04-05 10:26:48
"2015-6034170371415","2015-6034","04/05/2017 10:25:44",0.289602,"3565","28",1,976,308,5,2017-04-05 10:25:44,15.1913280487061,2017-04-05 10:27:03
"2015-6034170371415","2015-6034","04/05/2017 10:25:59",0.489824,"3565","28",1,752,310,5,2017-04-05 10:25:59,15.2002220153809,2017-04-05 10:27:18
"2015-6034170371415","2015-6034","04/05/2017 10:26:04",0.553493,"3565","28",1,696,294,5,2017-04-05 10:26:04,5.06366896629333,2017-04-05 10:27:23
"2015-6034170371415","2015-6034","04/05/2017 10:26:09",0.617382,"3565","28",1,1432,297,5,2017-04-05 10:26:09,5.06388902664185,2017-04-05 10:27:28
"2015-6034170371415","2015-6034","04/05/2017 10:26:14",0.678666,"3565","28",1,814,311,5,2017-04-05 10:26:14,5.06128406524658,2017-04-05 10:27:33
